CustomerID,Age,Marital_Status,Education,Employment_Type,Suburb,City,Province,Location_Type,Customer_Tenure,Annual_Income,Current_Account,Savings_Account,Credit_Card,Personal_Loan,Home_Loan,Vehicle_Loan,Current_Account_Balance,Savings_Account_Balance,Credit_Card_Balance,Personal_Loan_Balance,Home_Loan_Balance,Vehicle_Loan_Balance,Current_Account_Closed_Date,Savings_Account_Closed_Date,Credit_Card_Closed_Date,Personal_Loan_Closed_Date,Home_Loan_Closed_Date,Vehicle_Loan_Closed_Date,Online_Banking_Registered,Mobile_App_Registered,USSD_Registered,Online_Banking_Txns,Mobile_App_Txns,USSD_Txns,Credit_Score
129,23,Single,Matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,2.3,280813.56,False,True,True,False,True,True,,33248.07,20987.82,,1162724.6,455932.96,,,,,,,True,True,False,9.0,8.0,,849.0
130,26,Single,Less than matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,2.9,11927.35,False,True,False,True,False,False,,724.71,,20547.74,,,,,,,,,False,True,True,,3.0,4.0,666.0
131,24,,Bachelor's,Informal trader,Centurion,Tshwane,Gauteng,Suburban,5.1,339976.7,False,False,False,False,True,False,,,,,921001.71,,,,,,,,False,True,False,,2.0,,484.0
132,38,Married,Bachelor's,Full-time employed,Centurion,Tshwane,Gauteng,Suburban,1.3,322492.94,True,True,True,False,True,False,4585.9,30800.78,6180.01,,2800000.0,,,,,,,,True,True,False,4.0,7.0,,984.0
133,30,Married,Diploma/Certificate,Self-employed,Waterfront,Cape Town,Western Cape,Urban,4.4,135493.01,True,True,True,False,False,False,1976.75,19566.43,16914.39,,,,,,,,,,False,False,False,,,,558.0
134,44,Single,,Retired,Seshego,Polokwane,Limpopo,Township,9.0,40560.78,True,True,False,False,True,True,747.44,,,,1667818.55,209005.72,,,,,,,True,True,False,0.0,0.0,,791.0
135,53,Married,Diploma/Certificate,Part-time employed,Fourways,Johannesburg,Gauteng,Suburban,4.1,88388.56,False,True,False,False,False,True,,5411.65,,,,430465.5,,,,,,,True,False,False,0.0,,,493.0
136,70,Married,Matric,Retired,Mitchells Plain,Cape Town,Western Cape,Township,10.9,58184.84,True,True,False,True,False,False,971.77,6280.82,,219753.76,,,,,,,,,False,True,False,5.0,2.0,,623.0
137,36,Married,Bachelor's,Full-time employed,Centurion,Tshwane,Gauteng,Suburban,4.4,269515.02,True,True,True,False,True,False,5053.5,35173.19,11331.54,,1869062.89,,,,,,,,True,True,True,0.0,2.0,2.0,518.0
138,18,Single,Postgraduate,Unemployed,Motherwell,Gqeberha,Eastern Cape,Township,1.1,14183.31,False,False,False,True,False,False,521.75,,,174784.75,,,,,,,,,False,False,False,,,,363.0
139,56,Single,Bachelor's,Informal trader,Nelspruit,,Mpumalanga,Urban,2.2,262590.16,True,True,True,False,False,False,3479.75,35003.96,11301.04,,,,,,,,,,True,True,True,8.0,10.0,2.0,300.0
140,36,Single,Matric,Unemployed,,,,,4.5,,False,True,True,False,False,False,,1974.45,1790.99,,,916.83,,,,,,,True,True,False,7.0,5.0,,756.0
141,48,Married,Matric,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,5.4,286676.87,False,True,False,False,True,True,,21391.48,,,2800000.0,451507.34,,,,,,,True,True,True,0.0,1.0,2.0,416.0
142,22,Single,Matric,Unemployed,Sandton,Johannesburg,Gauteng,Urban,4.0,7084.34,True,False,False,False,False,False,100.32,,,,,,,,,,,,True,False,False,0.0,,,537.0
143,31,Single,Bachelor's,Full-time employed,Umlazi,Durban,KwaZulu-Natal,Township,1.3,241730.76,True,False,False,False,True,False,3091.95,,,,1471007.31,,,,,,,,True,False,False,2.0,,,478.0
144,40,Single,Less than matric,Unemployed,Fourways,Johannesburg,Gauteng,Suburban,2.0,40060.63,False,False,False,True,False,False,,,,67267.3,,,,,2023-01-26,,,,True,True,True,1.0,0.0,5.0,543.0
145,26,Single,Diploma/Certificate,Retired,Umhlanga,Durban,KwaZulu-Natal,Urban,1.3,244696.41,True,True,True,False,False,False,3431.79,14952.23,38199.2,,,,,,,,,,False,True,False,,13.0,,552.0
146,54,Single,Matric,Unemployed,Mitchells Plain,Cape Town,Western Cape,Township,2.4,26763.5,False,False,False,False,False,False,,,,,,,,,,,,,True,True,True,7.0,5.0,0.0,716.0
147,59,Married,Matric,Full-time employed,Alexandra,Johannesburg,Gauteng,Township,11.3,85932.38,False,True,False,False,False,False,,6535.69,,,,,,,,,,,False,False,False,,,,594.0
148,42,Single,Matric,Full-time employed,Seshego,Polokwane,Limpopo,Township,2.7,411827.18,True,True,False,True,False,False,6145.95,,,93875.96,,,,,,,,,True,True,False,7.0,11.0,,826.0
149,31,Single,Matric,Unemployed,Sandton,Johannesburg,Gauteng,Urban,0.5,13227.64,False,False,True,True,False,False,,,1786.16,46844.8,,,,,,,,,True,True,False,11.0,3.0,,868.0
150,29,Single,Matric,Self-employed,Soweto,Johannesburg,Gauteng,Township,3.0,245697.71,False,True,True,False,True,False,,28074.35,24965.87,,1804421.01,,2024-04-06,,,,,,True,True,True,5.0,9.0,6.0,831.0
151,34,Married,Matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,6.2,337477.51,True,True,True,False,False,False,7399.79,45521.76,67734.6,,,,,,,,,,True,True,False,8.0,10.0,,426.0
152,33,Single,Less than matric,Full-time employed,Green Point,Cape Town,Western Cape,Urban,8.7,314269.05,False,False,False,False,False,True,,,,,,202658.27,,,,,,,False,False,False,,,,707.0
153,29,Single,Matric,Retired,Langenhoven Park,Bloemfontein,Free State,Suburban,1.5,104339.25,True,False,False,True,False,True,1981.26,,,79898.29,,291073.62,,2024-07-13,,,,,False,True,False,,5.0,,448.0
154,47,Single,Postgraduate,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,8.0,543142.74,True,True,True,False,True,True,9329.29,74567.91,35138.53,,934644.37,743902.63,,,,,,,True,True,True,12.0,32.0,3.0,865.0
155,27,Single,Diploma/Certificate,Retired,Khayelitsha,Cape Town,Western Cape,Township,2.1,126896.4,True,True,False,True,False,False,1477.05,11987.9,,101019.61,,,,,,,,2023-01-31,True,True,True,1.0,3.0,4.0,499.0
156,37,Single,Bachelor's,Self-employed,,,,,3.7,222608.3,True,True,True,True,True,True,2858.76,12978.08,18739.24,93676.92,1141612.38,240915.39,,,,,,,True,True,False,0.0,6.0,,880.0
157,58,Married,Matric,Full-time employed,Tembisa,Ekurhuleni,Gauteng,Township,10.2,148845.68,True,False,False,True,True,False,3002.68,,,44288.85,954185.32,,,,,,,,False,True,True,,3.0,2.0,265.0
158,27,Single,Matric,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,4.8,252607.25,True,True,True,False,True,True,4859.53,18043.98,17580.37,,2465366.9,278649.67,,,,,,,True,True,True,5.0,5.0,3.0,683.0
159,38,Married,Bachelor's,Self-employed,Galeshewe,Kimberley,Northern Cape,Township,1.0,214853.57,False,False,True,True,True,False,,,22121.29,48422.48,1545877.66,,,,,,,,True,False,False,0.0,,,632.0
160,31,Single,Matric,Full-time employed,Mahikeng CBD,Mahikeng,North West,Urban,6.9,65377.26,False,True,True,True,False,False,,6006.99,7017.92,153086.45,,,,,,,,,True,True,False,7.0,11.0,,644.0
161,42,Single,Bachelor's,Full-time employed,Waterfront,Cape Town,Western Cape,Urban,3.6,642088.93,True,False,False,False,False,True,13996.96,,,,,417318.85,,,,,,,True,True,False,21.0,41.0,,826.0
162,31,Single,Matric,Part-time employed,Newlands,Cape Town,Western Cape,Suburban,3.5,169602.64,True,False,True,False,False,False,2429.88,,38317.73,,,,,,,,,,True,True,True,2.0,5.0,0.0,683.0
163,18,Single,Bachelor's,Student,Soweto,Johannesburg,Gauteng,Township,2.0,23728.62,False,False,False,True,True,False,,,,36661.7,902185.52,,,,,,,,False,True,False,,3.0,,534.0
164,29,Single,Matric,Unemployed,Newlands,Cape Town,Western Cape,Suburban,3.4,12728.44,True,False,False,True,False,False,228.38,,,154947.05,,,,,,,,,False,True,False,,1.0,,530.0
165,27,Single,Postgraduate,Full-time employed,Soweto,Johannesburg,Gauteng,Township,2.1,83178.2,False,False,False,True,False,False,,,,34663.37,,,,,,,,,True,True,True,4.0,1.0,1.0,600.0
166,50,Single,Bachelor's,Full-time employed,Soweto,Johannesburg,Gauteng,Township,4.9,583830.87,True,False,True,False,True,True,8415.41,,85957.25,,1109913.3,709337.21,,,,,,,True,True,True,6.0,1.0,7.0,539.0
167,8,Single,Less than matric,Self-employed,Rosebank,Johannesburg,Gauteng,Urban,4.4,46603.59,False,True,False,True,False,False,,3390.72,,83546.6,,,,,,,,,False,False,True,,,1.0,587.0
168,38,Single,Diploma/Certificate,Part-time employed,Newlands,Cape Town,Western Cape,Suburban,5.3,119244.71,True,True,True,False,False,True,2187.29,14950.74,18103.38,357.63,,840742.13,,,,,,,False,True,False,,6.0,,610.0
169,17,Married,Matric,Self-employed,Alexandra,Johannesburg,Gauteng,Township,3.7,12108.93,False,True,False,False,False,False,,885.59,,,,,,,,,,,True,True,False,2.0,0.0,,
170,37,Single,Matric,Unemployed,Umhlanga,Durban,KwaZulu-Natal,Urban,4.3,8787.42,True,False,False,False,True,False,168.97,,,,476357.36,,,2024-01-30,,,,,True,True,False,5.0,3.0,,705.0
171,22,Single,Less than matric,Part-time employed,Soweto,Johannesburg,Gauteng,Township,0.4,60462.81,True,False,False,True,False,True,821.81,,,18080.76,,466051.97,,,,,,,False,False,True,,,3.0,522.0
172,19,Single,Matric,Part-time employed,Umlazi,,KwaZulu-Natal,Township,2.4,60456.5,False,False,True,True,False,False,,,4490.46,163264.99,,1054.26,,,,,,,False,False,False,,,,482.0
173,19,Single,Matric,Unemployed,Alexandra,Johannesburg,Gauteng,Township,5.0,34457.35,False,False,True,False,False,False,,,2240.38,,,,,,,,,,True,True,False,4.0,10.0,,552.0
174,25,Single,Matric,Full-time employed,Tlhabane,Rustenburg,North West,Township,2.9,253007.76,True,False,True,False,True,False,4336.92,,,,1758842.42,,,,,,,,True,True,False,1.0,0.0,,305.0
175,18,Single,Matric,Unemployed,Mamelodi,Tshwane,Gauteng,Township,0.7,34790.4,False,False,False,True,False,False,,,,61166.38,,,,,,,,,True,True,False,0.0,0.0,,742.0
176,40,Single,Diploma/Certificate,Informal trader,Glenwood,Durban,KwaZulu-Natal,Urban,5.3,145263.13,True,True,True,False,False,False,2253.17,19893.39,9603.2,,,,,,,,,,False,True,True,,6.0,2.0,539.0
177,72,Single,Postgraduate,Part-time employed,Umlazi,Durban,KwaZulu-Natal,Township,4.7,45158.22,False,False,False,False,False,False,,,,260.7,,,,,,,,,False,False,False,,,,445.0
178,32,Married,Matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,4.5,5459.4,True,False,False,True,False,False,97.47,,,96073.19,,,,,,,,,False,False,False,,,,600.0
179,18,Single,Less than matric,Self-employed,Mamelodi,Tshwane,Gauteng,Township,3.3,59376.63,False,False,False,False,False,False,,,,,,,2021-07-22,,,,,,False,True,True,,0.0,5.0,518.0
180,38,Single,Matric,Informal trader,,,,,2.4,84714.55,True,False,False,False,False,False,1604.66,,,,,,,,,,,,True,True,True,5.0,3.0,3.0,
181,21,Single,Bachelor's,Student,Tembisa,Ekurhuleni,Gauteng,Township,1.9,2267.28,False,False,True,False,True,False,,,85.99,,1533834.06,,,,,,,,False,False,True,,,3.0,536.0
182,48,Divorced,Matric,Self-employed,Soweto,Johannesburg,Gauteng,Township,6.5,57650.38,True,False,False,True,False,False,1152.18,,,26273.18,,,,,,,,,False,False,True,,,1.0,534.0
183,39,Married,Less than matric,Full-time employed,Umlazi,Durban,KwaZulu-Natal,Township,2.1,267492.51,True,True,False,True,False,False,4833.38,23313.15,,115481.04,,,,,,,2023-08-07,,False,False,True,,,5.0,436.0
184,20,Married,Postgraduate,Full-time employed,Tlhabane,Rustenburg,North West,Township,2.4,49412.8,False,False,True,False,False,False,,,2174.1,,,,,,,,,,False,True,False,,2.0,,792.0
185,47,Single,Bachelor's,Self-employed,Rosebank,Johannesburg,Gauteng,Urban,3.0,80283.65,False,False,False,False,False,True,,,,,,420069.78,,,,,,,False,True,False,,13.0,,627.0
186,35,Single,Diploma/Certificate,Full-time employed,Waterfront,,Western Cape,Urban,7.5,186780.88,True,True,True,False,False,False,2949.31,11586.4,19417.06,,,,,,,,,,True,False,False,4.0,,,815.0
187,36,Single,Less than matric,Full-time employed,Mamelodi,,Gauteng,Township,1.1,72686.53,True,False,True,True,False,False,945.33,,1067.67,134200.83,,,,,,,,,True,True,True,2.0,1.0,6.0,558.0
188,31,Single,Matric,Retired,Mamelodi,Tshwane,Gauteng,Township,4.5,207040.76,True,False,True,False,True,False,3544.9,,31678.14,,2404536.09,,,,,,,,True,True,False,8.0,0.0,,660.0
189,73,Married,Matric,Part-time employed,Mamelodi,Tshwane,Gauteng,Township,12.1,59551.55,False,False,False,True,False,False,345.23,,,57374.45,,,2023-12-27,,,,,,False,True,False,,1.0,,437.0
190,37,Single,Matric,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,6.4,185559.83,True,True,False,True,False,False,3579.54,20814.75,,47139.94,,,,,,,,,False,False,True,,,3.0,548.0
191,39,Single,Matric,Informal trader,Rosebank,Johannesburg,Gauteng,Urban,5.4,296357.11,True,True,True,True,True,True,4306.08,27933.66,61763.69,67070.44,738619.59,240624.4,,,,,,,False,False,True,,,1.0,518.0
192,39,Single,Diploma/Certificate,Self-employed,Centurion,Tshwane,Gauteng,Suburban,0.2,166927.56,False,False,True,False,True,False,,,10802.86,,1431076.43,,,,,,,,True,True,False,0.0,7.0,,698.0
193,26,Single,Matric,Full-time employed,Rosebank,Johannesburg,Gauteng,Urban,3.9,241587.6,True,True,False,False,True,True,3268.33,23445.85,,,2619974.36,293044.07,,,,,,,True,True,True,11.0,7.0,2.0,514.0
194,37,Married,Diploma/Certificate,Self-employed,Fourways,Johannesburg,Gauteng,Suburban,2.6,202826.1,True,True,False,False,True,False,4033.23,14298.58,,,697231.32,,,,,,,,False,True,False,,11.0,,421.0
195,37,,Matric,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,2.3,178695.19,False,True,False,False,False,False,,12476.6,,,,,,,,,,2023-05-21,False,False,False,,,,538.0
196,61,Single,Bachelor's,Informal trader,Alexandra,Johannesburg,Gauteng,Township,7.3,31044.04,True,False,True,False,False,False,384.32,,4760.94,,,,,,,,,,False,False,True,,,3.0,395.0
197,25,Single,Matric,Retired,Mamelodi,Tshwane,Gauteng,Township,2.5,339463.34,False,True,False,False,True,True,,34144.03,,,2222058.8,105880.54,,,,,,,True,True,False,0.0,0.0,,780.0
198,56,Married,Less than matric,Full-time employed,Mitchells Plain,Cape Town,Western Cape,Township,0.3,118786.09,False,True,True,True,False,True,,13626.01,28000.72,91371.74,,583472.34,,,,,,,False,False,True,,,2.0,640.0
199,31,Single,Less than matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,1.5,139867.87,False,False,False,False,False,True,,,,,,850000.0,,,,,,,False,True,False,,12.0,,629.0
200,24,Single,Matric,Student,Mdantsane,East London,Eastern Cape,Township,2.1,19644.09,False,False,True,False,True,False,,,1613.89,,540957.63,,,,,,,,False,True,False,,6.0,,495.0
201,45,Single,Diploma/Certificate,Full-time employed,Mitchells Plain,Cape Town,Western Cape,Township,8.0,162289.45,True,True,False,False,False,True,2173.04,16667.58,,,,344010.27,,,,,,,True,True,True,2.0,0.0,2.0,581.0
202,39,Married,Matric,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,8.1,154629.7,True,True,True,True,False,True,2698.28,15853.26,16354.26,68922.13,,377025.81,,,,,,,False,False,True,,,8.0,601.0
203,41,Single,Postgraduate,Full-time employed,Soweto,Johannesburg,Gauteng,Township,4.5,357424.01,True,True,False,True,True,False,5234.34,24801.56,,122561.22,2800000.0,,,,,,,,True,True,False,7.0,9.0,,455.0
204,44,Married,Matric,Full-time employed,Mitchells Plain,Cape Town,Western Cape,Township,0.3,184538.91,False,True,False,False,False,False,,11712.31,,,,,,,,,,,False,False,True,,,2.0,343.0
205,33,Married,Matric,Full-time employed,Tembisa,Ekurhuleni,Gauteng,Township,3.2,273766.06,True,True,True,False,True,True,3579.78,26208.86,21116.6,,2767819.1,850000.0,,,,,,,True,True,False,0.0,5.0,,668.0
206,44,Single,Matric,Informal trader,Fourways,Johannesburg,Gauteng,Suburban,2.4,154313.47,False,False,True,False,False,True,,,5349.9,565.21,,367582.5,,,,2022-07-16,,,True,True,False,0.0,3.0,,720.0
207,46,Single,Diploma/Certificate,Full-time employed,Umlazi,Durban,KwaZulu-Natal,Township,5.4,256714.08,True,True,True,False,False,True,3740.66,16333.84,6237.66,,,464199.58,,,,,,,True,False,True,3.0,,5.0,411.0
208,48,Single,Matric,Self-employed,Motherwell,Gqeberha,Eastern Cape,Township,8.8,206296.06,True,True,False,False,False,False,3113.93,14374.4,,,,,,,,,,,False,False,False,,,,225.0
209,33,Married,Bachelor's,Informal trader,Soweto,Johannesburg,Gauteng,Township,6.9,133031.17,True,True,True,True,False,True,1952.38,15461.18,11116.04,73578.17,,167827.08,,,,,,,True,True,False,0.0,1.0,,480.0
210,34,Divorced,Matric,Full-time employed,Tembisa,Ekurhuleni,Gauteng,Township,2.7,53920.03,False,True,True,True,False,False,,3784.96,3633.38,159707.23,,,,,,,,,True,False,False,4.0,,,554.0
211,19,Single,Less than matric,Full-time employed,Mdantsane,East London,Eastern Cape,Township,1.2,109183.37,False,False,False,False,False,False,,,,,,,2022-11-30,,,,,,True,True,False,4.0,10.0,,820.0
212,21,Single,Matric,Student,Newlands,Cape Town,Western Cape,Suburban,2.9,23510.5,False,False,False,True,False,False,,,,191964.35,,,,,,,,,True,False,False,2.0,,,457.0
213,44,Married,Matric,Unemployed,Hillcrest,Durban,KwaZulu-Natal,Suburban,3.9,27943.44,False,False,True,False,False,False,,,1177.4,,,,,,,,,,True,False,False,1.0,,,638.0
214,40,Single,Postgraduate,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,2.4,287735.99,True,True,True,True,False,False,3843.66,26066.03,33111.07,27085.59,,,,,,,,,False,True,True,,6.0,0.0,870.0
215,32,Single,Bachelor's,Unemployed,Mahikeng CBD,Mahikeng,North West,Urban,1.0,45375.38,False,True,False,False,False,False,,3136.55,,,,,,,,,,,True,True,False,2.0,7.0,,687.0
216,34,Married,Postgraduate,Unemployed,Tembisa,Ekurhuleni,Gauteng,Township,7.2,8875.02,True,True,False,False,False,False,113.16,1141.03,,,,,,,,,,,True,True,True,2.0,0.0,4.0,
217,37,Single,Matric,Informal trader,Tembisa,Ekurhuleni,,Township,2.7,33705.52,False,False,True,True,False,False,,,3961.7,,,,2021-02-10,,,,,,False,False,True,,,5.0,505.0
218,57,Single,Matric,Informal trader,Botshabelo,Bloemfontein,Free State,Township,4.0,130029.32,True,False,False,False,False,True,1698.45,,1073.4,,,,,,,,,,True,True,True,4.0,16.0,13.0,621.0
219,49,Married,Matric,Informal trader,Hillcrest,Durban,KwaZulu-Natal,Suburban,1.6,66684.73,False,True,True,True,False,False,,5796.95,1439.9,101130.62,,,,,,,,,True,False,False,1.0,,,584.0
220,41,Single,Matric,Retired,Fourways,Johannesburg,Gauteng,Suburban,2.9,116629.55,True,False,False,True,False,True,2106.44,,,104067.28,,612442.95,,,,,,,True,True,False,4.0,4.0,,137.0
221,27,Single,Less than matric,Self-employed,Mahikeng CBD,Mahikeng,North West,Urban,2.6,392759.91,False,True,True,False,False,True,,22546.02,19538.04,,,603752.37,,,,,,,False,True,False,,29.0,,876.0
222,35,Single,Diploma/Certificate,Full-time employed,Alexandra,Johannesburg,Gauteng,Township,4.3,122189.56,False,True,True,False,False,False,,10409.35,10295.96,,,,,,,,,,True,True,False,0.0,7.0,,784.0
223,59,Married,Diploma/Certificate,Informal trader,Soweto,Johannesburg,Gauteng,Township,6.1,257450.27,True,True,False,True,False,False,4490.31,23699.24,,49249.2,,,,,,,,,False,True,True,,3.0,4.0,350.0
224,61,Single,Bachelor's,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,4.4,339642.01,True,True,False,True,True,False,4503.04,26483.06,,128654.31,462485.28,,,,,,,,True,True,True,9.0,14.0,2.0,555.0
225,52,Married,Diploma/Certificate,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,3.8,128724.82,True,True,True,False,False,False,2314.88,12656.44,9400.95,,,,,,,,,,True,True,False,5.0,5.0,,309.0
226,54,Single,Matric,Self-employed,Alexandra,Johannesburg,Gauteng,Township,8.9,116326.58,True,False,False,True,False,False,2010.61,,,60624.72,,,,,,,,,True,True,False,3.0,3.0,,375.0
227,44,Single,Bachelor's,,Umhlanga,Durban,KwaZulu-Natal,Urban,3.2,107855.92,True,False,True,False,False,False,1693.29,,21699.22,,,,,,,,,,False,False,False,,,,685.0
228,19,Single,Less than matric,Unemployed,Alexandra,Johannesburg,Gauteng,Township,3.4,11697.14,True,False,False,False,False,False,225.95,,,,,,,,,,,,True,False,False,4.0,,,828.0
229,45,Divorced,Matric,Retired,Khayelitsha,Cape Town,Western Cape,Township,4.0,29976.82,False,True,True,False,False,False,434.54,1729.33,2908.33,,,,,,,,,,False,False,False,,,,457.0
230,24,Single,Postgraduate,Self-employed,Rosebank,Johannesburg,Gauteng,Urban,2.2,606771.56,True,False,True,False,False,True,12834.43,,22954.75,,,850000.0,,2023-08-03,,,,,True,True,True,5.0,17.0,2.0,605.0
231,23,Single,Diploma/Certificate,,Mdantsane,East London,Eastern Cape,Township,2.0,3987.68,False,True,True,False,False,False,,195.88,532.16,,,,,,,,,,True,True,False,1.0,0.0,,481.0
232,45,Married,Matric,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,3.4,184749.49,True,True,True,False,False,True,4012.92,21708.86,9752.9,,,,,,,,,,True,True,False,8.0,12.0,,477.0
233,47,Married,Matric,Part-time employed,Nelspruit,Mbombela,Mpumalanga,Urban,4.6,86547.45,True,True,False,True,True,True,1207.27,12606.77,,121498.82,1574849.75,481552.19,,,,,,,True,True,False,6.0,17.0,,687.0
234,55,Single,Matric,Full-time employed,Soweto,Johannesburg,Gauteng,Township,3.0,301172.37,False,False,True,False,True,False,,,32959.67,,1754499.83,,,,,,,,False,True,True,,10.0,2.0,661.0
235,43,Married,Matric,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,4.3,132967.59,True,True,True,False,True,True,2570.84,13025.96,7283.87,,560708.66,654988.68,,,,,,,True,True,True,2.0,4.0,7.0,802.0
